"","Year","System","Number","Type","Leg","Info_1","Info_2","Info_3","Info_4"
"240",1949,"W85",NA,"Warhead","Theater-Range","Los Alamos National Laboratory","268kg","Contact, airburst","0.3Kt, 5Kt, 10Kt, 80Kt"
"241",1950,"B-29 Superfortress",230,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"242",1950,"B-36 Peacemaker",36,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"243",1950,"B-50 Superfortress",196,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"244",1950,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"245",1950,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"246",1950,"B-52 Stratofortress",NA,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"247",1950,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"248",1950,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"249",1950,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"250",1950,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"251",1950,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"252",1950,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"253",1950,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"254",1950,"Minuteman III",NA,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"255",1950,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"256",1950,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"257",1950,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"258",1950,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"259",1950,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"260",1950,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"261",1950,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"262",1950,"Pershing IA",NA,"Delivery Vehicle","Theater-Range","740km","400m","Inertial","1 Warhead"
"263",1950,"Pershing II",NA,"Delivery Vehicle","Theater-Range","1800km","45m","Interial/DSMAC","1 Warhead"
"264",1950,"GLCM",NA,"Delivery Vehicle","Theater-Range","2500km","30m","Inertial/TERCOM","1 Warhead"
"265",1950,"Lance",NA,"Delivery Vehicle","Theater-Range","125km","375m","Inertial","1 Warhead"
"266",1950,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"267",1950,"W28",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"268",1950,"W69",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"269",1950,"W80-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"270",1950,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"271",1950,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"272",1950,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"273",1950,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"274",1950,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"275",1950,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"276",1950,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"277",1950,"W87",NA,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"278",1950,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"279",1950,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"280",1950,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"281",1950,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"282",1950,"W76-0",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"283",1950,"W76-1",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"284",1950,"W88",NA,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"285",1950,"W50",NA,"Warhead","Theater-Range","Los Alamos National Laboratory","187kg","Contact, airburst","60Kt, 200Kt, 400Kt"
"286",1950,"W70",NA,"Warhead","Theater-Range","Lawerence Livermore National Laboratory","120kg","Contact, airburst","1Kt"
"287",1950,"W84",NA,"Warhead","Theater-Range","Lawrence Livermore National Laboratory","176kg","Contact, airburst","0.2-150Kt (Variable Yield)"
"288",1950,"W85",NA,"Warhead","Theater-Range","Los Alamos National Laboratory","268kg","Contact, airburst","0.3Kt, 5Kt, 10Kt, 80Kt"
"289",1951,"B-29 Superfortress",290,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"290",1951,"B-36 Peacemaker",60,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"291",1951,"B-50 Superfortress",219,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"292",1951,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"293",1951,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"294",1951,"B-52 Stratofortress",NA,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"295",1951,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"296",1951,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"297",1951,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"298",1951,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"299",1951,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"300",1951,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"301",1951,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"302",1951,"Minuteman III",NA,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"303",1951,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"304",1951,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"305",1951,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"306",1951,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"307",1951,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"308",1951,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"309",1951,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"310",1951,"Pershing IA",NA,"Delivery Vehicle","Theater-Range","740km","400m","Inertial","1 Warhead"
"311",1951,"Pershing II",NA,"Delivery Vehicle","Theater-Range","1800km","45m","Interial/DSMAC","1 Warhead"
"312",1951,"GLCM",NA,"Delivery Vehicle","Theater-Range","2500km","30m","Inertial/TERCOM","1 Warhead"
"313",1951,"Lance",NA,"Delivery Vehicle","Theater-Range","125km","375m","Inertial","1 Warhead"
"314",1951,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"315",1951,"W28",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"316",1951,"W69",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"317",1951,"W80-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"318",1951,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"319",1951,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"320",1951,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"321",1951,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"322",1951,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"323",1951,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"324",1951,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"325",1951,"W87",NA,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"326",1951,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"327",1951,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"328",1951,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"329",1951,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"330",1951,"W76-0",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"331",1951,"W76-1",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"332",1951,"W88",NA,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"333",1951,"W50",NA,"Warhead","Theater-Range","Los Alamos National Laboratory","187kg","Contact, airburst","60Kt, 200Kt, 400Kt"
"334",1951,"W70",NA,"Warhead","Theater-Range","Lawerence Livermore National Laboratory","120kg","Contact, airburst","1Kt"
"335",1951,"W84",NA,"Warhead","Theater-Range","Lawrence Livermore National Laboratory","176kg","Contact, airburst","0.2-150Kt (Variable Yield)"
"336",1951,"W85",NA,"Warhead","Theater-Range","Los Alamos National Laboratory","268kg","Contact, airburst","0.3Kt, 5Kt, 10Kt, 80Kt"
"337",1952,"B-29 Superfortress",36,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"338",1952,"B-36 Peacemaker",100,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"339",1952,"B-50 Superfortress",200,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"340",1952,"B-47 Stratojet",NA,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"341",1952,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"342",1952,"B-52 Stratofortress",NA,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"343",1952,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"344",1952,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"345",1952,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"346",1952,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"347",1952,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"348",1952,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"349",1952,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"350",1952,"Minuteman III",NA,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"351",1952,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"352",1952,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"353",1952,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"354",1952,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"355",1952,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"356",1952,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"357",1952,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"358",1952,"Pershing IA",NA,"Delivery Vehicle","Theater-Range","740km","400m","Inertial","1 Warhead"
"359",1952,"Pershing II",NA,"Delivery Vehicle","Theater-Range","1800km","45m","Interial/DSMAC","1 Warhead"
"360",1952,"GLCM",NA,"Delivery Vehicle","Theater-Range","2500km","30m","Inertial/TERCOM","1 Warhead"
"361",1952,"Lance",NA,"Delivery Vehicle","Theater-Range","125km","375m","Inertial","1 Warhead"
"362",1952,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"363",1952,"W28",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"364",1952,"W69",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"365",1952,"W80-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"366",1952,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"367",1952,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"368",1952,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"369",1952,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"370",1952,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"371",1952,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"372",1952,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
"373",1952,"W87",NA,"Warhead","Land","Lawrence Livermore National Laboratory","180-270kg","Contact, airburst","300Kt"
"374",1952,"W47Y1",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","330kg","Contact, airburst","600Kt"
"375",1952,"W47Y2",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","332kg","Contact, airburst","1.2Mt"
"376",1952,"W58",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","117kg","Contact, airburst","200Kt"
"377",1952,"W68",NA,"Warhead","Sea","Lawrence Livermore National Laboratory","166kg","Contact, airburst","40Kt"
"378",1952,"W76-0",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","100Kt"
"379",1952,"W76-1",NA,"Warhead","Sea","Los Alamos National Laboratory","95kg","Contact, airburst","90Kt"
"380",1952,"W88",NA,"Warhead","Sea","Los Alamos National Laboratory","175-350kg","Contact, airburst","475Kt"
"381",1952,"W50",NA,"Warhead","Theater-Range","Los Alamos National Laboratory","187kg","Contact, airburst","60Kt, 200Kt, 400Kt"
"382",1952,"W70",NA,"Warhead","Theater-Range","Lawerence Livermore National Laboratory","120kg","Contact, airburst","1Kt"
"383",1952,"W84",NA,"Warhead","Theater-Range","Lawrence Livermore National Laboratory","176kg","Contact, airburst","0.2-150Kt (Variable Yield)"
"384",1952,"W85",NA,"Warhead","Theater-Range","Los Alamos National Laboratory","268kg","Contact, airburst","0.3Kt, 5Kt, 10Kt, 80Kt"
"385",1953,"B-29 Superfortress",90,"Delivery Vehicle","Air","3,853km","N/A","N/A","12,700kg"
"386",1953,"B-36 Peacemaker",180,"Delivery Vehicle","Air","3,240km","N/A","N/A","11,340kg"
"387",1953,"B-50 Superfortress",135,"Delivery Vehicle","Air","14,200km","N/A","N/A","32,000kg"
"388",1953,"B-47 Stratojet",315,"Delivery Vehicle","Air","3,220km","N/A","N/A","8,820kg"
"389",1953,"B-58 Hustler",NA,"Delivery Vehicle","Air","11,000km","N/A","N/A","23,000kg"
"390",1953,"B-52 Stratofortress",NA,"Delivery Vehicle","Air","12,000km","N/A","N/A","34,000kg"
"391",1953,"B-1B Lancer",NA,"Delivery Vehicle","Air","5,230km","N/A","N/A","9,100kg"
"392",1953,"B-2 Spirit",NA,"Delivery Vehicle","Air","6,413km","N/A","N/A","33,000kg"
"393",1953,"Atlas",NA,"Delivery Vehicle","Land","14,000km","1,400m","Radio Command","1 Warhead"
"394",1953,"Titan I",NA,"Delivery Vehicle","Land","10,000km","1,400m","Radio Command","1 Warhead"
"395",1953,"Titan II",NA,"Delivery Vehicle","Land","15,000km","900m","Inertial","1 Warhead"
"396",1953,"Minuteman I",NA,"Delivery Vehicle","Land","10,000km","1000m","Inertial","1 Warhead"
"397",1953,"Minuteman II",NA,"Delivery Vehicle","Land","12,500km","200m","Inertial","3 Warheads (MIRV)"
"398",1953,"Minuteman III",NA,"Delivery Vehicle","Land","13,000km","120m","Inertial","3 Warheads (MIRV)"
"399",1953,"Peacekeeper",NA,"Delivery Vehicle","Land","9,600km","90m","Inertial","12 Warheads (MIRV)"
"400",1953,"Polaris A-1",NA,"Delivery Vehicle","Sea","2,200km","3.7km","Inertial","1 Warhead"
"401",1953,"Polaris A-2",NA,"Delivery Vehicle","Sea","2,700km","3.7km","Inertial","1 Warhead"
"402",1953,"Polaris A-3",NA,"Delivery Vehicle","Sea","4,600km","1km","Inertial","3 Warheads (MRV)"
"403",1953,"Poseidon C-3",NA,"Delivery Vehicle","Sea","5,900km","560m","Inertial","10 Warheads (MIRV)"
"404",1953,"Trident C-4",NA,"Delivery Vehicle","Sea","7,400km","200-500m","Astro-Inertial","8 Warheads (MIRV)"
"405",1953,"Trident D-5",NA,"Delivery Vehicle","Sea","12,000km","100m","Astro-Inertial","10-14 Warheads (MIRV)"
"406",1953,"Pershing IA",NA,"Delivery Vehicle","Theater-Range","740km","400m","Inertial","1 Warhead"
"407",1953,"Pershing II",NA,"Delivery Vehicle","Theater-Range","1800km","45m","Interial/DSMAC","1 Warhead"
"408",1953,"GLCM",NA,"Delivery Vehicle","Theater-Range","2500km","30m","Inertial/TERCOM","1 Warhead"
"409",1953,"Lance",NA,"Delivery Vehicle","Theater-Range","125km","375m","Inertial","1 Warhead"
"410",1953,"B61-7/-11, B83-1",NA,"Warhead","Air","Los Alamos National Laboratory","324kg (B61), 1100kg (B83)","Contact, airburst","10-1,200Kt (Variable Yield)"
"411",1953,"W28",NA,"Warhead","Air","Los Alamos National Laboratory","790kg","Contact, airburst","70-1,450Kt"
"412",1953,"W69",NA,"Warhead","Air","Los Alamos National Laboratory","125kg","Contact, airburst","170-200Kt"
"413",1953,"W80-1",NA,"Warhead","Air","Los Alamos National Laboratory","130kg","Contact, airburst","5-150Kt (Variable Yield)"
"414",1953,"W49",NA,"Warhead","Land","Lawrence Livermore National Laboratory","1,400kg","Contact, airburst","4.5Mt"
"415",1953,"W38",NA,"Warhead","Land","Los Alamos National Laboratory","740kg","Contact, airburst","1.45Mt"
"416",1953,"W53",NA,"Warhead","Land","Los Alamos National Laboratory","4,010kg","Contact, airburst","9Mt"
"417",1953,"W59",NA,"Warhead","Land","Lawrence Livermore National Laboratory","270kg","Contact, airburst","1.2Mt"
"418",1953,"W56",NA,"Warhead","Land","Los Alamos National Laboratory","250kg","Contact, airburst","800Kt"
"419",1953,"W62",NA,"Warhead","Land","Lawrence Livermore National Laboratory","115kg","Contact, airburst","170Kt"
"420",1953,"W78",NA,"Warhead","Land","Los Alamos National Laboratory","320-360kg","Contact, airburst","350Kt"
